date,symbol,event,reason,shares,entry_day,put_retries,pending_calls,strike,lots,per_share,a,b,share_multiplier,fsp,qty,required_cash,free_cash,shortfall,realised_loss,position,cancelled_orders,action,pnl,spot,stop_level,entry_spot
2025-10-30,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-10-31,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-11-03,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-11-04,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-11-06,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-11-07,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-11-10,POWERGRID,dividend,,46800.0,,,,,,4.5,,,,,,,,,,,,,,,,
2025-11-10,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-11-11,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-11-12,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-11-13,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-11-14,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-11-17,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-11-18,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-11-19,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-11-20,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-11-21,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-11-24,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-11-25,HINDALCO,put_forced_realisation,,,,,,820.0,,,,,,789.35,16100.0,13256143.77836,892123.6225241637,12364020.155835837,493710.87341380963,,,,,,,
2025-11-25,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-11-25,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,3.0,,,,,,,,,,,,,,,,,,,
2025-11-26,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-11-27,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-11-28,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-12-01,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-12-02,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-12-03,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-12-04,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-12-05,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-12-08,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-12-09,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-12-10,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-12-11,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-12-12,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-12-15,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-12-16,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-12-18,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-12-19,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-12-22,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-12-23,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-12-24,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-12-26,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-12-29,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,3.0,,,,,,,,,,,,,,,,,,,
2025-12-31,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2026-01-01,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2026-01-02,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2026-01-05,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2026-01-06,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2026-01-07,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2026-01-08,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2026-01-12,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2026-01-13,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2026-01-14,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2026-01-16,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2026-01-19,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2026-01-20,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2026-01-21,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2026-01-23,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2026-01-27,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2026-01-27,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,
2026-01-28,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2026-01-29,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2026-01-30,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2026-02-02,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2026-02-03,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2026-02-04,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2026-02-05,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2026-02-06,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2026-02-09,POWERGRID,dividend,,46800.0,,,,,,3.25,,,,,,,,,,,,,,,,
2026-02-09,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2026-02-10,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2026-02-11,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2026-02-12,INFY,PUT_STOP_LOSS,,,,,,1580.0,,,,,,,,,,,,,,,,1386.0,1410.575,1659.5
2026-02-12,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2026-02-13,HCLTECH,PUT_STOP_LOSS,,,,,,1660.0,,,,,,,,,,,,,,,,1455.2,1463.36,1721.6
2026-02-13,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2026-02-16,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2026-02-17,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2026-02-18,ONGC,corporate_action_value_adjustment,,,,,,,,,1.0,-6.25,1.0,,,,,,,,,,,,,
2026-02-18,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2026-02-19,TECHM,PUT_STOP_LOSS,,,,,,1680.0,,,,,,,,,,,,,,,,1479.3,1503.14,1768.4
2026-02-19,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2026-02-20,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2026-02-24,POWERGRID,covered_call_leftover_shares,"covered 45600, uncovered 1200",46800.0,,,,340.0,24.0,,,,,,,,,,,,,,,,,
2026-02-24,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,
2026-03-27,SBIN,PUT_STOP_LOSS,,,,,,1150.0,,,,,,,,,,,,,,,,1019.5,1028.075,1209.5
2026-03-30,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,4.0,,,,,,,,,,,,,,,,,,,
2026-04-01,POWERGRID,covered_call_leftover_shares,"covered 45600, uncovered 1200",46800.0,,,,340.0,24.0,,,,,,,,,,,,,,,,,
2026-04-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,
2026-04-29,POWERGRID,covered_call_leftover_shares,"covered 45600, uncovered 1200",46800.0,,,,340.0,24.0,,,,,,,,,,,,,,,,,
2026-05-26,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,3.0,,,,,,,,,,,,,,,,,,,
2026-05-27,POWERGRID,covered_call_leftover_shares,"covered 17100, uncovered 29700",46800.0,,,,340.0,9.0,,,,,,,,,,,,,,,,,
2026-05-29,POWERGRID,covered_call_topup,"added 28500, covered 45600, uncovered 1200",46800.0,,,,340.0,15.0,,,,,,,,,,,,,,,,,
2026-06-05,RELIANCE,dividend,,10000.0,,,,,,6.0,,,,,,,,,,,,,,,,
2026-06-25,HINDALCO,PUT_STOP_LOSS,,,,,,1100.0,,,,,,,,,,,,,,,,953.2,957.695,1126.7
2026-06-30,POWERGRID,covered_call_not_available,calls_skipped_distance_cap,46800.0,,,,,,,,,,,,,,,,,,,,,,
2026-06-30,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,3.0,,,,,,,,,,,,,,,,,,,
