expiry_date,contract_month,rank,symbol,ltp,pct_vs_15m_ema50,pct_vs_daily_ema20,rank_final,next_expiry_return_pct
2025-09-30,2025-09,45,HCLTECH,1385.9,-0.73,-3.78,-2.27,9.82
2025-09-30,2025-09,46,DRREDDY,1227.2,-0.91,-3.93,-2.43,5.44
2025-09-30,2025-09,47,TCS,2894.9,-0.45,-4.79,-2.64,5.7
2025-09-30,2025-09,48,JIOFIN,294.0,-0.61,-4.67,-2.66,4.9
2025-09-30,2025-09,49,TECHM,1361.6,-1.14,-5.39,-3.29,3.53
2025-09-30,2025-09,50,TRENT,3124.7,-0.58,-6.56,-3.62,0.98
2025-10-28,2025-10,1,HINDALCO,849.75,0.91,7.94,4.37,-7.53
2025-10-28,2025-10,2,SHRIRAMFIN,724.0,0.62,6.51,3.52,15.83
2025-10-28,2025-10,3,TATASTEEL,181.65,1.42,4.81,3.1,-8.53
2025-10-28,2025-10,4,SBILIFE,1934.0,0.97,5.06,2.99,5.02
2025-10-28,2025-10,5,SBIN,930.15,0.91,4.59,2.73,5.74
2025-10-28,2025-10,6,LT,3985.6,1.17,4.29,2.72,-0.09
2025-10-28,2025-10,7,RELIANCE,1490.0,0.69,4.76,2.7,3.4
2025-10-28,2025-10,8,BHARTIARTL,2088.0,0.5,4.83,2.64,3.29
2025-10-28,2025-10,9,JSWSTEEL,1183.0,1.75,2.93,2.34,-6.2
2025-10-28,2025-10,10,AXISBANK,1247.0,0.07,3.84,1.94,1.61
2025-10-28,2025-10,11,TITAN,3737.0,0.51,3.2,1.85,2.95
2025-10-28,2025-10,12,GRASIM,2931.0,0.6,3.03,1.81,-8.46
2025-10-28,2025-10,13,ASIANPAINT,2518.8,0.35,2.87,1.6,14.23
2025-10-28,2025-10,14,DRREDDY,1293.9,0.78,1.89,1.33,-4.47
2025-10-28,2025-10,15,BAJFINANCE,1075.0,-0.04,2.55,1.25,-8.37
2025-10-28,2025-10,16,NESTLEIND,1271.0,-0.24,2.71,1.22,-0.63
2025-10-28,2025-10,17,HCLTECH,1522.0,-0.22,2.3,1.03,5.05
2025-10-28,2025-10,18,HDFCBANK,1004.9,0.32,1.7,1.01,-1.54
2025-10-28,2025-10,19,ITC,398.5,-0.04,2.02,0.98,-4.19
2025-10-28,2025-10,20,TATACONSUM,1165.8,0.03,1.88,0.95,0.63
2025-10-28,2025-10,21,SUNPHARMA,1692.8,0.18,1.62,0.9,4.43
2025-10-28,2025-10,22,BAJAJFINSV,2138.1,-0.48,2.23,0.87,-4.96
2025-10-28,2025-10,23,MAXHEALTH,1187.9,0.39,1.29,0.84,-3.02
2025-10-28,2025-10,24,EICHERMOT,6985.5,0.63,1.01,0.82,3.07
2025-10-28,2025-10,25,KOTAKBANK,432.8,0.15,1.04,0.59,-4.41
2025-10-28,2025-10,26,TCS,3059.8,-0.16,1.2,0.52,1.86
2025-10-28,2025-10,27,INDIGO,5820.5,0.33,0.62,0.47,-0.87
2025-10-28,2025-10,28,INFY,1470.4,0.03,0.89,0.46,1.86
2025-10-28,2025-10,29,ONGC,238.9,-0.58,1.5,0.45,0.1
2025-10-28,2025-10,30,MARUTI,16309.0,-0.21,0.96,0.37,-2.45
2025-10-28,2025-10,31,APOLLOHOSP,7861.5,-0.01,0.73,0.36,-6.95
2025-10-28,2025-10,32,JIOFIN,308.4,0.5,0.02,0.26,-2.37
2025-10-28,2025-10,33,BEL,413.85,-0.25,0.76,0.25,-0.91
2025-10-28,2025-10,34,BAJAJ-AUTO,9057.0,-0.14,0.57,0.21,-0.13
2025-10-28,2025-10,35,HDFCLIFE,748.0,0.75,-0.33,0.21,2.35
2025-10-28,2025-10,36,POWERGRID,289.2,-0.1,0.36,0.13,-5.72
2025-10-28,2025-10,37,ETERNAL,334.9,0.58,-0.35,0.11,-9.7
2025-10-28,2025-10,38,M&M,3576.3,-0.61,0.78,0.08,2.36
2025-10-28,2025-10,39,COALINDIA,381.15,-0.58,0.55,-0.02,-2.93
2025-10-28,2025-10,40,NTPC,338.95,-0.32,-0.23,-0.28,-4.62
2025-10-28,2025-10,41,CIPLA,1570.0,-0.6,-0.19,-0.4,-4.17
2025-10-28,2025-10,42,WIPRO,236.6,-0.1,-0.86,-0.48,1.18
2025-10-28,2025-10,43,ADANIENT,2422.7,-0.06,-0.91,-0.49,-3.85
2025-10-28,2025-10,44,ADANIPORTS,1418.9,-0.21,-0.78,-0.5,4.34
2025-10-28,2025-10,45,TECHM,1409.7,-0.46,-0.7,-0.58,3.5
2025-10-28,2025-10,46,ICICIBANK,1366.2,-0.11,-1.33,-0.72,-0.68
2025-10-28,2025-10,47,TRENT,3155.3,-0.71,-1.28,-1.0,-10.28
2025-10-28,2025-10,48,HINDUNILVR,2500.0,-0.28,-1.76,-1.02,-3.56
2025-10-28,2025-10,49,ULTRACEMCO,11701.0,-0.28,-1.91,-1.1,-3.35
2025-10-28,2025-10,50,TMPV,412.25,0.64,-4.02,-1.72,-14.47
2025-11-25,2025-11,1,SHRIRAMFIN,838.6,0.69,5.41,3.02,16.37
2025-11-25,2025-11,2,ASIANPAINT,2877.2,-0.23,4.63,2.17,-4.3
2025-11-25,2025-11,3,TECHM,1459.1,0.44,3.21,1.82,7.07
2025-11-25,2025-11,4,SBIN,983.5,0.28,2.95,1.61,-1.06
2025-11-25,2025-11,5,EICHERMOT,7200.0,-0.11,3.28,1.57,-0.94
2025-11-25,2025-11,6,SBILIFE,2031.0,0.47,2.35,1.41,-0.56
2025-11-25,2025-11,7,BHARTIARTL,2156.6,-0.08,2.72,1.31,-2.65
2025-11-25,2025-11,8,RELIANCE,1540.7,-0.29,2.39,1.04,-0.01
2025-11-25,2025-11,9,BAJAJ-AUTO,9045.0,0.04,1.33,0.68,2.8
2025-11-25,2025-11,10,AXISBANK,1267.1,-0.5,1.76,0.62,-1.67
2025-11-25,2025-11,11,HDFCLIFE,765.6,0.23,0.75,0.49,-2.27
2025-11-25,2025-11,12,SUNPHARMA,1767.8,-0.74,1.7,0.47,-2.65
2025-11-25,2025-11,13,HCLTECH,1598.9,-0.68,1.31,0.31,1.41
2025-11-25,2025-11,14,ADANIPORTS,1480.5,-0.09,0.5,0.2,-0.81
2025-11-25,2025-11,15,WIPRO,239.4,-0.28,0.63,0.17,7.54
2025-11-25,2025-11,16,INFY,1497.8,-0.62,0.92,0.15,6.06
2025-11-25,2025-11,17,TATACONSUM,1173.1,-0.38,0.66,0.14,0.06
2025-11-25,2025-11,18,TCS,3116.6,-0.67,0.93,0.13,4.44
2025-11-25,2025-11,19,MARUTI,15910.0,-0.37,0.32,-0.03,4.49
2025-11-25,2025-11,20,TITAN,3847.1,-0.91,0.82,-0.05,3.27
2025-11-25,2025-11,21,MAXHEALTH,1152.0,-1.02,0.57,-0.23,-9.15
2025-11-25,2025-11,22,LT,3982.2,-1.04,0.44,-0.3,1.9
2025-11-25,2025-11,23,DRREDDY,1236.0,-0.52,-0.09,-0.31,2.18
2025-11-25,2025-11,24,NESTLEIND,1263.0,-0.39,-0.24,-0.32,0.68
2025-11-25,2025-11,25,INDIGO,5770.0,-0.49,-0.19,-0.34,-13.21
2025-11-25,2025-11,26,M&M,3660.7,-0.87,-0.07,-0.47,-0.02
2025-11-25,2025-11,27,ONGC,239.15,-0.6,-0.5,-0.55,-4.2
2025-11-25,2025-11,28,HINDALCO,785.8,0.13,-1.32,-0.6,12.41
2025-11-25,2025-11,29,HDFCBANK,989.45,-0.9,-0.34,-0.62,0.56
2025-11-25,2025-11,30,ICICIBANK,1356.9,-0.7,-0.81,-0.76,-0.72
2025-11-25,2025-11,31,BEL,410.1,-0.2,-1.56,-0.88,-3.46
2025-11-25,2025-11,32,HINDUNILVR,2411.0,-0.48,-1.41,-0.95,-5.02
2025-11-25,2025-11,33,JIOFIN,301.1,-0.4,-1.6,-1.0,-2.56
2025-11-25,2025-11,34,CIPLA,1504.6,-0.68,-1.42,-1.05,-0.86
2025-11-25,2025-11,35,KOTAKBANK,413.7,-0.7,-1.47,-1.09,4.18
2025-11-25,2025-11,36,BAJAJFINSV,2032.1,-0.68,-1.66,-1.17,0.4
2025-11-25,2025-11,37,POWERGRID,272.65,-0.8,-1.53,-1.17,-4.84
2025-11-25,2025-11,38,NTPC,323.3,-0.47,-1.92,-1.2,0.6
2025-11-25,2025-11,39,ITC,381.8,-0.86,-1.63,-1.25,0.17
2025-11-25,2025-11,40,ETERNAL,302.4,-0.06,-2.67,-1.37,-8.53
2025-11-25,2025-11,41,ULTRACEMCO,11309.0,-0.82,-2.37,-1.6,1.4
2025-11-25,2025-11,42,COALINDIA,370.0,-0.83,-2.4,-1.62,7.43
2025-11-25,2025-11,43,APOLLOHOSP,7315.5,-0.84,-2.81,-1.83,-4.39
2025-11-25,2025-11,44,GRASIM,2683.1,-0.8,-3.14,-1.98,6.0
2025-11-25,2025-11,45,TATASTEEL,166.16,-0.45,-4.27,-2.38,5.7
2025-11-25,2025-11,46,BAJFINANCE,985.0,-1.09,-3.7,-2.4,0.61
2025-11-25,2025-11,47,ADANIENT,2329.4,-1.98,-3.02,-2.5,-4.88
2025-11-25,2025-11,48,JSWSTEEL,1109.6,-1.15,-4.19,-2.68,0.17
2025-11-25,2025-11,49,TRENT,2831.0,-1.24,-4.83,-3.05,-0.75
2025-11-25,2025-11,50,TMPV,352.6,-1.16,-8.81,-5.06,2.52
2025-12-30,2025-12,1,SHRIRAMFIN,975.9,0.76,8.68,4.65,2.47
2025-12-30,2025-12,2,HINDALCO,883.3,0.86,4.33,2.58,8.81
2025-12-30,2025-12,3,TATASTEEL,175.63,1.46,3.27,2.36,9.95
2025-12-30,2025-12,4,BAJAJ-AUTO,9298.0,1.33,2.72,2.02,2.17
2025-12-30,2025-12,5,COALINDIA,397.5,-0.4,2.12,0.85,6.55
2025-12-30,2025-12,6,GRASIM,2844.1,0.2,1.49,0.84,0.8
2025-12-30,2025-12,7,BAJAJFINSV,2040.2,1.73,-0.27,0.73,-5.6
2025-12-30,2025-12,8,TITAN,3973.0,-0.25,1.69,0.72,0.76
2025-12-30,2025-12,9,MARUTI,16625.0,-0.05,1.48,0.71,-8.35
2025-12-30,2025-12,10,TMPV,361.5,0.35,1.02,0.68,-5.95
2025-12-30,2025-12,11,M&M,3660.0,0.74,0.6,0.67,-7.31
2025-12-30,2025-12,12,SBILIFE,2019.7,1.03,0.32,0.67,0.76
2025-12-30,2025-12,13,JSWSTEEL,1111.5,1.04,0.28,0.66,10.05
2025-12-30,2025-12,14,NESTLEIND,1271.6,-0.38,1.53,0.57,2.71
2025-12-30,2025-12,15,SBIN,973.1,0.4,0.58,0.49,8.03
2025-12-30,2025-12,16,TECHM,1562.2,-0.42,1.26,0.42,9.06
2025-12-30,2025-12,17,WIPRO,257.45,-0.24,1.0,0.38,-8.51
2025-12-30,2025-12,18,HDFCBANK,995.0,0.61,0.14,0.37,-6.73
2025-12-30,2025-12,19,NTPC,325.25,0.22,0.5,0.36,6.38
2025-12-30,2025-12,20,AXISBANK,1246.0,0.61,0.06,0.33,6.1
2025-12-30,2025-12,21,LT,4058.0,0.23,0.41,0.32,-6.25
2025-12-30,2025-12,22,TCS,3255.0,-0.12,0.57,0.22,-2.7
2025-12-30,2025-12,23,TRENT,2809.9,-0.31,0.47,0.08,-9.42
2025-12-30,2025-12,24,ULTRACEMCO,11467.0,-0.26,0.43,0.08,7.6
2025-12-30,2025-12,25,KOTAKBANK,431.0,0.01,0.12,0.06,-4.43
2025-12-30,2025-12,26,BEL,395.9,0.43,-0.37,0.03,5.51
2025-12-30,2025-12,27,BHARTIARTL,2099.4,0.07,-0.05,0.01,-5.64
2025-12-30,2025-12,28,TATACONSUM,1173.8,-0.69,0.29,-0.2,1.34
2025-12-30,2025-12,29,DRREDDY,1263.0,-0.24,-0.39,-0.32,-1.98
2025-12-30,2025-12,30,INFY,1588.6,-1.04,0.37,-0.34,3.97
2025-12-30,2025-12,31,CIPLA,1491.7,0.02,-0.87,-0.43,-11.91
2025-12-30,2025-12,32,HDFCLIFE,748.25,0.63,-1.47,-0.43,-3.11
2025-12-30,2025-12,33,ITC,382.45,-0.27,-0.58,-0.43,-20.26
2025-12-30,2025-12,34,ICICIBANK,1347.1,0.2,-1.07,-0.44,1.48
2025-12-30,2025-12,35,RELIANCE,1540.5,-0.44,-0.5,-0.47,-10.16
2025-12-30,2025-12,36,ONGC,229.1,-0.07,-0.93,-0.5,5.85
2025-12-30,2025-12,37,HINDUNILVR,2290.0,0.05,-1.25,-0.6,4.93
2025-12-30,2025-12,38,ADANIPORTS,1468.5,0.03,-1.46,-0.72,-7.05
2025-12-30,2025-12,39,ADANIENT,2215.8,0.09,-1.55,-0.73,-11.5
2025-12-30,2025-12,40,JIOFIN,293.4,-0.13,-1.51,-0.82,-12.34
2025-12-30,2025-12,41,SUNPHARMA,1721.0,0.16,-2.11,-0.98,-4.76
2025-12-30,2025-12,42,ASIANPAINT,2753.5,-0.57,-1.45,-1.01,-4.56
2025-12-30,2025-12,43,BAJFINANCE,991.0,-0.29,-1.76,-1.03,-7.37
2025-12-30,2025-12,44,HCLTECH,1621.5,-0.72,-1.59,-1.16,6.09
2025-12-30,2025-12,45,APOLLOHOSP,6994.0,-0.57,-1.81,-1.19,-2.49
2025-12-30,2025-12,46,EICHERMOT,7132.5,-1.77,-0.7,-1.24,0.21
2025-12-30,2025-12,47,POWERGRID,259.45,-0.79,-2.17,-1.48,-1.72
2025-12-30,2025-12,48,MAXHEALTH,1046.6,-0.57,-3.14,-1.86,-6.85
2025-12-30,2025-12,49,INDIGO,5008.0,-0.58,-3.17,-1.88,-4.88
2025-12-30,2025-12,50,ETERNAL,276.6,-1.03,-4.21,-2.63,-7.81
2026-01-27,2026-01,1,TECHM,1703.7,1.78,6.11,3.92,-22.65
2026-01-27,2026-01,2,JSWSTEEL,1223.2,2.36,4.65,3.5,2.7
2026-01-27,2026-01,3,TATASTEEL,193.1,1.64,5.2,3.4,8.33
2026-01-27,2026-01,4,HINDALCO,961.1,0.57,4.26,2.4,-3.75
2026-01-27,2026-01,5,AXISBANK,1322.0,1.46,3.22,2.34,4.84
2026-01-27,2026-01,6,GRASIM,2866.9,1.86,2.54,2.2,0.43
2026-01-27,2026-01,7,ULTRACEMCO,12338.0,0.35,3.82,2.07,2.81
2026-01-27,2026-01,8,SBIN,1051.25,0.85,3.28,2.06,16.57
2026-01-27,2026-01,9,INFY,1651.7,0.78,2.69,1.73,-24.12
2026-01-27,2026-01,10,ONGC,242.5,0.69,2.72,1.7,14.23
2026-01-27,2026-01,11,HCLTECH,1720.2,0.55,2.7,1.62,-21.93
2026-01-27,2026-01,12,NTPC,346.0,1.24,2.01,1.62,11.03
2026-01-27,2026-01,13,BEL,417.7,1.02,1.86,1.44,4.19
2026-01-27,2026-01,14,TATACONSUM,1189.5,1.52,0.93,1.22,-0.87
2026-01-27,2026-01,15,SHRIRAMFIN,1000.05,0.29,2.1,1.19,6.54
2026-01-27,2026-01,16,BAJAJ-AUTO,9500.0,0.97,1.18,1.07,3.68
2026-01-27,2026-01,17,COALINDIA,423.55,0.4,1.45,0.92,1.87
2026-01-27,2026-01,18,DRREDDY,1238.0,0.28,1.52,0.9,5.01
2026-01-27,2026-01,19,HINDUNILVR,2403.0,0.08,1.2,0.64,-1.59
2026-01-27,2026-01,20,NESTLEIND,1306.0,0.45,0.82,0.63,1.15
2026-01-27,2026-01,21,ICICIBANK,1367.1,1.27,-0.75,0.25,1.35
2026-01-27,2026-01,22,SBILIFE,2035.0,0.47,-0.63,-0.08,2.65
2026-01-27,2026-01,23,EICHERMOT,7147.5,1.07,-1.36,-0.15,11.07
2026-01-27,2026-01,24,TCS,3167.0,0.46,-0.8,-0.17,-18.47
2026-01-27,2026-01,25,HDFCBANK,928.0,1.08,-1.8,-0.37,-1.78
2026-01-27,2026-01,26,HDFCLIFE,725.0,0.91,-2.2,-0.66,2.07
2026-01-27,2026-01,27,POWERGRID,255.0,0.23,-1.81,-0.8,19.41
2026-01-27,2026-01,28,LT,3804.5,1.0,-2.9,-0.97,12.26
2026-01-27,2026-01,29,TITAN,4003.0,-0.27,-1.81,-1.04,7.22
2026-01-27,2026-01,30,TRENT,2545.3,1.18,-3.77,-1.33,2.99
2026-01-27,2026-01,31,INDIGO,4763.5,0.19,-2.88,-1.36,2.0
2026-01-27,2026-01,32,SUNPHARMA,1639.0,0.38,-3.08,-1.37,5.55
2026-01-27,2026-01,33,BHARTIARTL,1981.0,-0.18,-2.7,-1.45,-1.92
2026-01-27,2026-01,34,APOLLOHOSP,6820.0,0.36,-3.38,-1.53,13.06
2026-01-27,2026-01,35,ADANIPORTS,1365.0,0.44,-4.02,-1.82,14.42
2026-01-27,2026-01,36,KOTAKBANK,411.9,-0.41,-3.24,-1.84,3.91
2026-01-27,2026-01,37,TMPV,340.0,-0.57,-3.09,-1.84,11.1
2026-01-27,2026-01,38,WIPRO,235.55,0.76,-4.61,-1.96,-14.88
2026-01-27,2026-01,39,BAJAJFINSV,1926.0,-0.91,-3.61,-2.27,5.83
2026-01-27,2026-01,40,BAJFINANCE,917.95,-0.65,-4.19,-2.44,11.5
2026-01-27,2026-01,41,RELIANCE,1384.0,-0.28,-5.2,-2.77,3.47
2026-01-27,2026-01,42,MAXHEALTH,974.9,-0.75,-4.76,-2.78,11.29
2026-01-27,2026-01,43,MARUTI,15237.0,-0.73,-5.53,-3.16,-2.08
2026-01-27,2026-01,44,ASIANPAINT,2628.0,-2.12,-4.52,-3.33,-8.09
2026-01-27,2026-01,45,JIOFIN,257.2,0.65,-7.77,-3.65,-0.7
2026-01-27,2026-01,46,ITC,304.95,-0.81,-7.18,-4.05,3.49
2026-01-27,2026-01,47,M&M,3392.3,-1.95,-6.27,-4.13,1.41
2026-01-27,2026-01,48,ADANIENT,1961.0,-0.68,-7.65,-4.23,11.37
2026-01-27,2026-01,49,CIPLA,1314.0,-1.13,-7.52,-4.38,1.22
2026-01-27,2026-01,50,ETERNAL,255.0,-1.63,-8.68,-5.22,-0.24
2026-02-24,2026-02,1,NTPC,384.15,2.2,5.37,3.77,-3.57
2026-02-24,2026-02,2,SBIN,1225.4,0.17,5.95,3.02,-19.97
2026-02-24,2026-02,3,POWERGRID,304.5,0.52,5.27,2.87,-2.79
2026-02-24,2026-02,4,ONGC,277.0,0.77,4.89,2.81,2.85
2026-02-24,2026-02,5,APOLLOHOSP,7710.5,0.39,4.06,2.21,-2.73
2026-02-24,2026-02,6,TATASTEEL,209.19,0.51,3.74,2.11,-8.41
2026-02-24,2026-02,7,ADANIPORTS,1561.9,1.14,3.01,2.07,-15.81
2026-02-24,2026-02,8,COALINDIA,431.45,1.54,1.76,1.65,4.32
2026-02-24,2026-02,9,MAXHEALTH,1085.0,0.08,3.18,1.62,-11.52
2026-02-24,2026-02,10,TITAN,4292.0,0.64,2.5,1.57,-7.84
2026-02-24,2026-02,11,EICHERMOT,7938.5,-0.34,3.36,1.49,-16.84
2026-02-24,2026-02,12,JSWSTEEL,1256.2,0.89,2.1,1.49,-11.24
2026-02-24,2026-02,13,BAJFINANCE,1023.5,-0.1,2.97,1.42,-21.64
2026-02-24,2026-02,14,DRREDDY,1300.0,-0.07,2.89,1.4,-3.69
2026-02-24,2026-02,15,AXISBANK,1386.0,-0.02,2.76,1.36,-15.7
2026-02-24,2026-02,16,HDFCLIFE,740.0,0.41,2.3,1.35,-19.87
2026-02-24,2026-02,17,SHRIRAMFIN,1065.5,0.56,2.08,1.32,-18.51
2026-02-24,2026-02,18,TATACONSUM,1179.1,0.71,1.94,1.32,-14.04
2026-02-24,2026-02,19,NESTLEIND,1321.0,0.74,1.67,1.2,-10.7
2026-02-24,2026-02,20,SBILIFE,2088.9,-0.08,1.99,0.95,-14.79
2026-02-24,2026-02,21,BAJAJ-AUTO,9850.0,0.32,1.38,0.85,-11.03
2026-02-24,2026-02,22,SUNPHARMA,1730.0,-0.07,1.54,0.73,1.85
2026-02-24,2026-02,23,ULTRACEMCO,12685.0,0.12,1.29,0.7,-16.56
2026-02-24,2026-02,24,TMPV,377.75,-0.09,1.28,0.59,-21.26
2026-02-24,2026-02,25,HINDUNILVR,2364.8,0.73,0.4,0.56,-13.02
2026-02-24,2026-02,26,KOTAKBANK,428.0,-0.06,1.16,0.55,-17.52
2026-02-24,2026-02,27,GRASIM,2879.3,0.48,0.45,0.46,-11.75
2026-02-24,2026-02,28,LT,4271.0,-1.39,2.3,0.44,-17.93
2026-02-24,2026-02,29,ADANIENT,2184.0,0.22,0.6,0.41,-19.23
2026-02-24,2026-02,30,RELIANCE,1432.0,0.61,-0.08,0.26,-5.73
2026-02-24,2026-02,31,BAJAJFINSV,2038.2,-0.36,0.69,0.16,-19.78
2026-02-24,2026-02,32,HINDALCO,925.05,0.72,-0.4,0.16,-4.01
2026-02-24,2026-02,33,ITC,315.6,-0.09,0.24,0.07,-11.04
2026-02-24,2026-02,34,BEL,435.2,-0.06,-0.05,-0.06,-7.72
2026-02-24,2026-02,35,INDIGO,4859.0,0.18,-0.63,-0.23,-18.6
2026-02-24,2026-02,36,CIPLA,1330.0,0.12,-1.19,-0.54,-7.92
2026-02-24,2026-02,37,ICICIBANK,1385.5,-0.54,-0.67,-0.61,-12.54
2026-02-24,2026-02,38,ASIANPAINT,2415.4,-0.14,-1.7,-0.92,-10.82
2026-02-24,2026-02,39,M&M,3440.0,0.35,-2.18,-0.92,-13.84
2026-02-24,2026-02,40,MARUTI,14920.0,-0.41,-1.52,-0.97,-17.9
2026-02-24,2026-02,41,HDFCBANK,911.5,-0.65,-1.6,-1.13,-19.36
2026-02-24,2026-02,42,JIOFIN,255.4,-0.39,-3.03,-1.72,-12.27
2026-02-24,2026-02,43,BHARTIARTL,1943.0,-0.87,-2.85,-1.86,-7.92
2026-02-24,2026-02,44,TRENT,2621.3,-1.87,-3.29,-2.58,-16.11
2026-02-24,2026-02,45,TCS,2582.0,-1.41,-9.15,-5.36,-8.4
2026-02-24,2026-02,46,ETERNAL,254.4,-2.19,-8.48,-5.39,-9.91
2026-02-24,2026-02,47,WIPRO,200.49,-1.3,-9.49,-5.48,-6.78
2026-02-24,2026-02,48,INFY,1253.3,-1.51,-11.29,-6.53,-2.39
2026-02-24,2026-02,49,HCLTECH,1343.0,-2.53,-11.56,-7.15,0.16
2026-02-24,2026-02,50,TECHM,1317.8,-2.96,-12.56,-7.88,3.68
2026-03-30,2026-03,1,ONGC,284.9,0.94,5.15,3.02,6.05
2026-03-30,2026-03,2,TECHM,1366.3,0.94,0.58,0.76,0.76
2026-03-30,2026-03,3,APOLLOHOSP,7500.0,0.56,-0.07,0.24,3.2
2026-03-30,2026-03,4,COALINDIA,450.1,-0.25,0.55,0.15,3.84
2026-03-30,2026-03,5,POWERGRID,296.0,-0.08,-0.27,-0.18,7.91
2026-03-30,2026-03,6,HINDALCO,888.0,0.67,-1.67,-0.51,20.71
2026-03-30,2026-03,7,SUNPHARMA,1762.0,-1.07,-0.5,-0.79,-0.74
2026-03-30,2026-03,8,TATASTEEL,191.59,-0.51,-1.63,-1.07,12.52
2026-03-30,2026-03,9,NTPC,370.45,-1.25,-1.54,-1.4,9.87
2026-03-30,2026-03,10,HCLTECH,1345.1,-1.02,-1.97,-1.5,-10.79
2026-03-30,2026-03,11,TITAN,3955.4,-0.33,-3.05,-1.7,11.75
2026-03-30,2026-03,12,DRREDDY,1252.0,-1.52,-2.29,-1.91,7.62
2026-03-30,2026-03,13,INFY,1223.3,-1.05,-2.83,-1.94,-7.86
2026-03-30,2026-03,14,NESTLEIND,1179.7,-0.78,-3.12,-1.96,22.2
2026-03-30,2026-03,15,RELIANCE,1350.0,-0.7,-3.21,-1.96,3.19
2026-03-30,2026-03,16,BHARTIARTL,1789.2,-1.0,-3.34,-2.18,3.45
2026-03-30,2026-03,17,MAXHEALTH,960.0,-0.59,-3.78,-2.2,4.48
2026-03-30,2026-03,18,CIPLA,1224.7,-0.59,-4.19,-2.41,7.04
2026-03-30,2026-03,19,ETERNAL,229.2,-1.34,-3.59,-2.47,13.0
2026-03-30,2026-03,20,TCS,2365.0,-0.73,-4.39,-2.58,3.62
2026-03-30,2026-03,21,HINDUNILVR,2057.0,-0.76,-4.71,-2.76,11.33
2026-03-30,2026-03,22,LT,3505.0,-0.84,-4.77,-2.82,15.38
2026-03-30,2026-03,23,ULTRACEMCO,10584.0,-0.89,-4.77,-2.85,9.46
2026-03-30,2026-03,24,BAJAJ-AUTO,8764.0,-1.17,-4.53,-2.86,8.2
2026-03-30,2026-03,25,ITC,280.75,-1.15,-4.67,-2.93,5.47
2026-03-30,2026-03,26,JSWSTEEL,1115.0,-1.41,-4.43,-2.93,15.25
2026-03-30,2026-03,27,WIPRO,186.9,-1.4,-4.54,-2.98,7.92
2026-03-30,2026-03,28,ASIANPAINT,2154.1,-1.83,-4.28,-3.06,14.02
2026-03-30,2026-03,29,GRASIM,2541.0,-1.81,-4.74,-3.29,9.24
2026-03-30,2026-03,30,ADANIPORTS,1315.0,-1.22,-5.53,-3.4,24.64
2026-03-30,2026-03,31,ICICIBANK,1211.8,-1.3,-5.51,-3.43,6.38
2026-03-30,2026-03,32,AXISBANK,1168.4,-1.05,-6.08,-3.6,10.41
2026-03-30,2026-03,33,M&M,2963.9,-1.54,-5.84,-3.71,4.08
2026-03-30,2026-03,34,TATACONSUM,1013.5,-1.96,-5.66,-3.83,12.93
2026-03-30,2026-03,35,BEL,401.6,-1.36,-6.31,-3.87,8.73
2026-03-30,2026-03,36,SBILIFE,1780.0,-1.56,-6.56,-4.09,1.12
2026-03-30,2026-03,37,MARUTI,12250.0,-1.14,-6.99,-4.11,5.22
2026-03-30,2026-03,38,JIOFIN,224.05,-2.19,-6.36,-4.3,12.03
2026-03-30,2026-03,39,HDFCLIFE,592.95,-1.18,-7.36,-4.32,-0.51
2026-03-30,2026-03,40,KOTAKBANK,353.0,-1.72,-6.86,-4.32,6.8
2026-03-30,2026-03,41,EICHERMOT,6602.0,-1.9,-6.76,-4.36,7.16
2026-03-30,2026-03,42,TRENT,2199.1,-1.89,-7.94,-4.96,29.11
2026-03-30,2026-03,43,BAJAJFINSV,1635.0,-1.96,-8.42,-5.25,8.86
2026-03-30,2026-03,44,TMPV,297.45,-1.59,-8.77,-5.25,17.83
2026-03-30,2026-03,45,INDIGO,3955.0,-3.16,-7.98,-5.6,12.9
2026-03-30,2026-03,46,SBIN,980.7,-2.75,-8.65,-5.75,11.49
2026-03-30,2026-03,47,HDFCBANK,735.0,-1.96,-9.76,-5.94,6.44
2026-03-30,2026-03,48,ADANIENT,1764.0,-2.51,-9.6,-6.12,36.9
2026-03-30,2026-03,49,BAJFINANCE,802.0,-3.05,-9.18,-6.17,14.71
2026-03-30,2026-03,50,SHRIRAMFIN,868.3,-2.69,-10.45,-6.65,9.7
2026-04-28,2026-04,1,ADANIENT,2415.0,2.53,11.42,6.88,23.11
2026-04-28,2026-04,2,NESTLEIND,1441.6,0.77,9.47,5.03,-0.69
2026-04-28,2026-04,3,ONGC,302.15,3.13,6.29,4.7,-4.9
2026-04-28,2026-04,4,ADANIPORTS,1639.0,0.83,7.3,4.01,10.43
2026-04-28,2026-04,5,HINDALCO,1071.9,0.66,6.89,3.73,3.29
2026-04-28,2026-04,6,ETERNAL,259.0,3.13,3.85,3.49,-3.09
2026-04-28,2026-04,7,DRREDDY,1347.4,0.3,6.34,3.28,-1.32
2026-04-28,2026-04,8,COALINDIA,467.4,1.1,4.17,2.62,-2.46
2026-04-28,2026-04,9,TRENT,2839.3,0.03,5.21,2.59,-0.49
2026-04-28,2026-04,10,JSWSTEEL,1285.0,0.13,4.44,2.26,0.67
2026-04-28,2026-04,11,TATASTEEL,215.58,0.41,4.13,2.25,-2.38
